"X","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj","chrom"
1865,"LOC111955517",111955517,"NC_036870.1",17980332,18025063,"SB","SB",0.0343378301170161,0.435898637426933,0.401560807309917,0.000684399604582883,0.0219756953081223,"chr036870.1"
1866,"LOC111955746",111955746,"NC_036870.1",19000938,19056439,"PL","PL",0.290482141620004,0.0389874515016719,-0.251494690118332,0.00110930083523399,0.0300684888512912,"chr036870.1"
1867,"matn1",111956107,"NC_036870.1",20394127,20440144,"PL","PL",-1.31770654478724,-0.230528824497489,1.08717772028975,9.30532627451802e-07,0.000138915227955305,"chr036870.1"
1868,"LOC111955437",111955437,"NC_036870.1",24314181,24338362,"ALL","PL",-0.493185742686799,-0.209124401931199,0.284061340755601,0.000243044065094598,0.0107281761923417,"chr036870.1"
1869,"fam221a",111955891,"NC_036870.1",25102328,25148264,"SB","SB",0.102630499210558,0.819395868076022,0.716765368865463,0.000829125499583449,0.0248675027103163,"chr036870.1"
1870,"LOC111955775",111955775,"NC_036870.1",26153620,26226921,"LB","LB",0.311918892460731,0.28815100980524,-0.0237678826554915,0.00188403135619167,0.0432945640423678,"chr036870.1"
1871,"LOC111955777",111955777,"NC_036870.1",26413619,26781611,"PL","PL",-1.0213018768614,-0.224987088673489,0.796314788187909,0.000573608506530365,0.0197442227161648,"chr036870.1"
1872,"LOC111955905",111955905,"NC_036870.1",28900535,28972413,"LB","LB",-0.431645997274729,-0.332576633026332,0.099069364248397,0.00142653689440994,0.035785079012646,"chr036870.1"
1873,"LOC111955783",111955783,"NC_036870.1",29283543,29350429,"PL","PL",-0.4371244065132,0.284560436260963,0.721684842774163,0.000622617517364736,0.020750258827785,"chr036870.1"
1874,"LOC111956994",111956994,"NC_036871.1",2508959,2531176,"LB","LB",-1.08959819818393,-0.969594875664942,0.120003322518991,5.61729393220022e-05,0.00351833977993172,"chr036871.1"
1875,"LOC111956813",111956813,"NC_036871.1",3356770,3386744,"ALL","SB",0.0848401303236353,-0.0926125598186737,-0.177452690142309,0.00200960938254197,0.0454406288170008,"chr036871.1"
1877,"LOC111957289",111957289,"NC_036871.1",3371105,3397254,"LB","LB",0.86038695004098,0.711383468735802,-0.149003481305177,0.00206660155126571,0.0464415918959954,"chr036871.1"
1879,"LOC111957113",111957113,"NC_036871.1",5501050,5584945,"LB","LB",0.183338404555964,0.190046121669292,0.00670771711332761,0.000470977567584877,0.0173383343296877,"chr036871.1"
1880,"adipoq",111956354,"NC_036871.1",6039299,6061854,"PL","PL",-1.00020732322028,0.00443196687887115,1.00463929009915,8.46791750165585e-08,1.85779560215886e-05,"chr036871.1"
1881,"LOC111956812",111956812,"NC_036871.1",8532332,8560053,"SB","SB",0.0411514256635854,0.266112276757416,0.224960851093831,0.000189576315025072,0.00910287239376735,"chr036871.1"
1883,"LOC111957010",111957010,"NC_036871.1",9017595,9043262,"ALL","SB",0.0756043212931301,-0.108390076854164,-0.183994398147294,0.00143267522000777,0.0358937116634122,"chr036871.1"
1884,"LOC111956742",111956742,"NC_036871.1",12317287,12371209,"PL","PL",-0.513521096716112,-0.121308614412848,0.392212482303264,0.00125154175888264,0.032696528450809,"chr036871.1"
1888,"LOC111956548",111956548,"NC_036871.1",13015356,13049196,"ALL","SB",0.194224570367068,0.396560171642453,0.202335601275385,0.000459108639463708,0.0170704157987864,"chr036871.1"
1893,"LOC111956303",111956303,"NC_036871.1",14029937,14075690,"PL","PL",-0.585660668281689,-0.0270403821631819,0.558620286118507,0.000137434367263036,0.00718094568949363,"chr036871.1"
1894,"LOC111956935",111956935,"NC_036871.1",14644783,14911759,"PL","PL",-0.282043760618137,0.0255605856937863,0.307604346311924,0.000549220932393765,0.0192663986089721,"chr036871.1"
1895,"LOC111957304",111957304,"NC_036871.1",15887056,15934185,"LB","LB",0.661973010913564,0.600647401817312,-0.0613256090962527,0.00088166104378239,0.0258572821629237,"chr036871.1"
1896,"LOC111956751",111956751,"NC_036871.1",16879967,16937245,"LB","LB",-0.464859753146575,-0.554180356006644,-0.0893206028600698,7.00797351728349e-05,0.00422213115470074,"chr036871.1"
1899,"LOC111956837",111956837,"NC_036871.1",19934835,19983227,"PL","PL",-0.549704471723811,-0.0727648355104673,0.476939636213344,1.75354150124815e-05,0.00150071407358974,"chr036871.1"
1900,"LOC111956715",111956715,"NC_036871.1",21416263,21438691,"PL","PL",0.847231613874879,0.216663938615449,-0.63056767525943,4.8933777818212e-11,2.73684551712845e-08,"chr036871.1"
1902,"LOC111957132",111957132,"NC_036871.1",26161969,26266913,"LB","LB",-0.98131217767534,-0.753549255772904,0.227762921902436,2.82031834426678e-09,9.99953941525303e-07,"chr036871.1"
1906,"LOC111956720",111956720,"NC_036871.1",27259236,27297955,"LB","LB",0.277906857513825,0.270485564133804,-0.00742129338002137,0.000285583591851204,0.0121159449064224,"chr036871.1"
1909,"LOC111957038",111957038,"NC_036871.1",28610236,28631735,"SB","SB",0.153555405535832,-1.63045050065646,-1.78400590619229,0.000266941239378777,0.01145971526025,"chr036871.1"
1911,"LOC111956862",111956862,"NC_036871.1",29107868,29130223,"ALL","SB",-0.150377468419126,-0.353723168973751,-0.203345700554624,0.000806866874377789,0.0243655388452791,"chr036871.1"
1912,"LOC111956656",111956656,"NC_036871.1",31059115,31085915,"LB","LB",0.309358895070603,0.280285652274951,-0.029073242795652,3.17907764519358e-05,0.00230788250988368,"chr036871.1"
1913,"mettl17",111956659,"NC_036871.1",31691758,31715175,"ALL","PL",0.305337359648531,0.104575224257746,-0.200762135390784,0.000222642904895987,0.0101034582490169,"chr036871.1"
1915,"LOC111956770",111956770,"NC_036871.1",32809377,32844442,"PL","PL",0.190971377053404,-0.0149967355231844,-0.205968112576588,0.000849932769895284,0.0253843935937012,"chr036871.1"
1916,"LOC111956378",111956378,"NC_036871.1",33250930,33280820,"PL","PL",0.283463389260776,-0.064567884270659,-0.348031273531435,7.33082314473827e-08,1.67302866136527e-05,"chr036871.1"
1918,"LOC111957201",111957201,"NC_036871.1",34284338,34309502,"LB","LB",0.248298894134387,0.32999342396647,0.0816945298320825,0.00222892950882516,0.0485522714182377,"chr036871.1"
1919,"LOC111956437",111956437,"NC_036871.1",34539112,34561205,"SB","SB",0.697759943194582,-0.919735657759933,-1.61749560095451,0.000325368289817347,0.0132505463202053,"chr036871.1"
1920,"LOC112067891",112067891,"NC_036871.1",34560587,34584875,"SB","SB",-0.356044479186217,-2.12585979288909,-1.76981531370288,1.54098079660716e-11,9.71307102115401e-09,"chr036871.1"
1921,"btbd2",111956589,"NC_036871.1",34994938,35022501,"SB","SB",0.0818677633033903,0.280779157023932,0.198911393720541,1.76417386401316e-05,0.00150333356523525,"chr036871.1"
1923,"chrng",111956936,"NC_036871.1",36973496,37002085,"PL","PL",-0.553403514089101,0.0221186077762544,0.575522121865355,0.000759109683493287,0.0234768267379427,"chr036871.1"
1925,"acsm3",111956980,"NC_036871.1",37518218,37556741,"LB","LB",0.820443726395461,0.483012961638139,-0.337430764757322,2.0845809050909e-10,1.02195935482913e-07,"chr036871.1"
1927,"LOC111957764",111957764,"NC_036872.1",3103564,3211676,"ALL","PL",-0.255803543451122,0.157396016283884,0.413199559735006,5.37503289942699e-07,8.64139904600186e-05,"chr036872.1"
1929,"LOC111957618",111957618,"NC_036872.1",4646579,4680246,"LB","LB",1.53507447900158,0.943600559348544,-0.591473919653032,1.9960405269881e-07,3.72125677590128e-05,"chr036872.1"
1930,"mef2c",111957613,"NC_036872.1",6306239,6435524,"ALL","PL",-0.487497675425469,-0.201650695469407,0.285846979956062,4.20536809614613e-05,0.00284974687880482,"chr036872.1"
1937,"carnmt1",111957987,"NC_036872.1",9475873,9507785,"LB","LB",0.403177072605152,0.323647355979756,-0.0795297166253963,0.000127785431867481,0.00679298460436098,"chr036872.1"
1938,"LOC111958251",111958251,"NC_036872.1",10007092,10032435,"PL","PL",-0.644363253696724,-0.182101320387227,0.462261933309496,1.90585570676436e-06,0.000253964866159774,"chr036872.1"
1944,"LOC111957795",111957795,"NC_036872.1",10019205,10053722,"PL","PL",-0.685857781945685,0.465138234798243,1.15099601674393,0.000168652477894119,0.00835061084435846,"chr036872.1"
1946,"coq2",111957738,"NC_036872.1",11465863,11493560,"ALL","PL",0.225817016077576,0.0965616451681356,-0.12925537090944,0.00112990469040585,0.0304030414366026,"chr036872.1"
1947,"LOC111958034",111958034,"NC_036872.1",11635288,11680891,"LB","LB",-0.604984991847505,-0.442533707708646,0.162451284138858,0.00170364550113767,0.0404857946440316,"chr036872.1"
1950,"LOC111957361",111957361,"NC_036872.1",12024082,12064069,"LB","LB",0.401574530149698,0.420634789253725,0.0190602591040276,0.000583323146904701,0.0199687604858497,"chr036872.1"
1956,"LOC111957831",111957831,"NC_036872.1",12174325,12227469,"SB","SB",-0.230106325897425,0.389399878241588,0.619506204139013,1.84359259612546e-05,0.00154776029581696,"chr036872.1"
1960,"mmp11",111957380,"NC_036872.1",12221524,12255055,"LB","LB",-0.547505073045991,-0.337474108722267,0.210030964323724,0.000432491110060869,0.0163953028614694,"chr036872.1"
1961,"LOC111957779",111957779,"NC_036872.1",15936242,15963427,"ALL","LB",0.524467987207674,0.29736291216858,-0.227105075039094,0.00069491995145699,0.0221648765239816,"chr036872.1"
1962,"LOC111957459",111957459,"NC_036872.1",19421671,19447539,"LB","LB",1.95729204918476,1.11542737180248,-0.841864677382283,4.8668952612281e-14,6.03951283823025e-11,"chr036872.1"
1963,"rsrc2",111957700,"NC_036872.1",19817192,19856438,"LB","LB",0.151823713806695,0.161550269536947,0.00972655573025165,0.000960890135616868,0.0272744440924559,"chr036872.1"
1965,"LOC111957651",111957651,"NC_036872.1",20524417,20556516,"SB","SB",-0.180607082350211,0.297996677162256,0.478603759512467,0.00132693817980575,0.0340685372060028,"chr036872.1"
1966,"dao",111957687,"NC_036872.1",21910102,21936013,"LB","LB",0.379581870485304,0.303339944489371,-0.0762419259959336,0.00139425935923374,0.0352407151183539,"chr036872.1"
1968,"LOC111957858",111957858,"NC_036872.1",23511221,23588452,"PL","PL",-0.886130684221825,-0.101134397598154,0.784996286623671,4.70235031837835e-05,0.0030899685227249,"chr036872.1"
1970,"LOC111957974",111957974,"NC_036872.1",23866819,23892120,"PL","PL",-0.765697608261047,-0.0393296616314154,0.726367946629632,2.6091462633484e-05,0.00200881948555176,"chr036872.1"
1971,"LOC111958174",111958174,"NC_036872.1",23888755,23914332,"PL","PL",-0.865737645462885,-0.315201718335904,0.550535927126981,2.22704732482058e-05,0.00177582428250251,"chr036872.1"
1972,"LOC111958175",111958175,"NC_036872.1",23988548,24018914,"LB","LB",-0.518217069603751,-0.311435700339477,0.206781369264274,0.000305008742173675,0.0127225810417191,"chr036872.1"
1973,"enkd1",111958186,"NC_036872.1",24084033,24108150,"LB","LB",-0.370358975944497,-0.392598524564305,-0.0222395486198084,5.03345870055193e-05,0.00324907036442672,"chr036872.1"
1976,"cdc45",111957632,"NC_036872.1",24151142,24183191,"ALL","LB",0.293072863250029,0.154537165297045,-0.138535697952984,0.00136015948433851,0.0346452425420668,"chr036872.1"
1977,"LOC111957418",111957418,"NC_036872.1",24475111,24572969,"LB","LB",-0.876936203602452,-0.680848351602352,0.1960878520001,0.00210544524088896,0.0470231892664232,"chr036872.1"
1980,"LOC111957516",111957516,"NC_036872.1",24581931,24609865,"LB","LB",-0.520349736157051,-0.42469276516855,0.0956569709885012,0.000186183202762002,0.00899432479523007,"chr036872.1"
1981,"LOC111957625",111957625,"NC_036872.1",25025061,25047510,"LB","LB",0.524768913819226,0.374592177320952,-0.150176736498274,0.0012290256300463,0.0322943423331532,"chr036872.1"
1983,"LOC111957476",111957476,"NC_036872.1",34268297,34290413,"ALL","LB",-0.83379210969574,-1.60018374741633,-0.766391637720595,4.89264504868322e-07,8.02838573897565e-05,"chr036872.1"
1985,"LOC111957520",111957520,"NC_036872.1",36792785,36820498,"LB","LB",0.39499614096657,0.261776387116924,-0.133219753849646,0.0010347404556663,0.0285344052045201,"chr036872.1"
1986,"LOC111958312",111958312,"NC_036873.1",2632649,2654972,"ALL","SB",0.46100467005765,0.932320217343899,0.47131554728625,7.6369713590699e-06,0.000758160331671665,"chr036873.1"
1987,"LOC111958414",111958414,"NC_036873.1",3773652,3795855,"LB","LB",0.85186273457397,0.686951743547743,-0.164910991026228,0.00043269413515924,0.0163953028614694,"chr036873.1"
1988,"LOC111958409",111958409,"NC_036873.1",4020006,4042545,"LB","LB",0.543626756032847,0.511016612912656,-0.0326101431201912,2.96296761424482e-05,0.00219155880414748,"chr036873.1"
1989,"LOC111958511",111958511,"NC_036873.1",4232067,4254076,"LB","LB",0.443363978595178,0.27279051378757,-0.170573464807608,0.000233997100321528,0.0104404773637841,"chr036873.1"
1991,"LOC111958361",111958361,"NC_036873.1",5281441,5309297,"PL","PL",1.02256128226305,-0.160828909717275,-1.18339019198033,1.5323917988104e-06,0.000213378232167486,"chr036873.1"
1993,"LOC111958482",111958482,"NC_036873.1",7704998,7727204,"PL","PL",-0.54287246318113,0.233282053419861,0.776154516600991,8.03161407437995e-05,0.00469713394541425,"chr036873.1"
1994,"LOC111958459",111958459,"NC_036873.1",8038338,8082687,"LB","LB",-0.303777342344647,-0.358868728569016,-0.055091386224369,0.00123293079003464,0.0323593401667386,"chr036873.1"
1997,"LOC112067927",112067927,"NC_036873.1",8760298,8784577,"ALL","LB",0.299832226281044,0.150241601535471,-0.149590624745573,0.000768876206658396,0.0236499412598024,"chr036873.1"
1999,"LOC111959133",111959133,"NC_036874.1",3207287,3230595,"LB","LB",0.330143130314186,0.414555497391583,0.0844123670773971,5.11052279961674e-06,0.00055906022141262,"chr036874.1"
2001,"zfpm2",111958628,"NC_036874.1",3334725,3476991,"PL","PL",-0.46945869386033,-0.0411832770642324,0.428275416796097,0.000108422946053433,0.00597122411790287,"chr036874.1"
2002,"LOC111959192",111959192,"NC_036874.1",5659093,5680716,"LB","LB",2.5922687428687,2.79065016136164,0.198381418492946,8.05976826634743e-07,0.000121296980971283,"chr036874.1"
2003,"LOC111959180",111959180,"NC_036874.1",5790433,5825429,"PL","PL",-0.887440349037707,-0.36635881187714,0.521081537160567,0.00137565367908224,0.0349489509994344,"chr036874.1"
2004,"LOC111958915",111958915,"NC_036874.1",6208409,6240370,"SB","SB",0.185091061977436,0.733076596244089,0.547985534266652,0.000857483676140031,0.0255061249284799,"chr036874.1"
2007,"LOC111958662",111958662,"NC_036874.1",7182793,7231248,"SB","SB",-0.144393974103344,-1.41302002825157,-1.26862605414823,1.03247690272156e-05,0.000973863605868723,"chr036874.1"
2008,"LOC111959210",111959210,"NC_036874.1",7691270,7725902,"SB","SB",0.0241453201081103,0.7065221367516,0.68237681664349,4.34957113767741e-05,0.00292748254029101,"chr036874.1"
2010,"LOC111958799",111958799,"NC_036874.1",7905156,7941916,"ALL","PL",-0.3834443209548,-0.150449501022755,0.232994819932045,0.000117214216658819,0.00634216313730936,"chr036874.1"
2012,"LOC111959021",111959021,"NC_036874.1",7985005,8012336,"LB","LB",0.532064892499779,0.588111543693479,0.0560466511937006,0.00147614831371844,0.0367049777944642,"chr036874.1"
2014,"LOC111959189",111959189,"NC_036874.1",8460770,8484450,"PL","PL",-0.49173575356312,-0.183286203330768,0.308449550232353,0.000191545192467674,0.00916416818420644,"chr036874.1"
2015,"LOC111958835",111958835,"NC_036874.1",9706383,9736229,"SB","SB",0.301579021667427,0.754736862606454,0.453157840939027,0.000307926136650092,0.0127905302158736,"chr036874.1"
2016,"LOC111958763",111958763,"NC_036874.1",10266733,10402975,"ALL","PL",-0.491866920573151,-0.222406217215715,0.269460703357436,0.000377587586170834,0.0148836759494996,"chr036874.1"
2017,"LOC111959080",111959080,"NC_036874.1",11278563,11316132,"SB","SB",0.264119546820733,-0.410897039163617,-0.67501658598435,0.000309238294087192,0.0128316119730432,"chr036874.1"
2019,"LOC111959143",111959143,"NC_036874.1",12104290,12134703,"ALL","PL",0.368569860766499,0.138227642133606,-0.230342218632893,0.00121386838551923,0.0320710003918621,"chr036874.1"
2021,"LOC111959156",111959156,"NC_036874.1",13441545,13500673,"LB","LB",-0.389312427191326,-0.456005136035616,-0.06669270884429,0.00232474562563329,0.0499003506994042,"chr036874.1"
2023,"gnl2",111959174,"NC_036874.1",14754566,14814926,"LB","LB",-0.775813534875557,-0.538367737540569,0.237445797334987,0.000793873712914487,0.0240830596942966,"chr036874.1"
2025,"med18",111958777,"NC_036874.1",16474972,16504611,"LB","LB",0.268863606424132,0.276322504408528,0.00745889798439646,0.000764473377991102,0.0235990408082255,"chr036874.1"
2028,"LOC111958987",111958987,"NC_036874.1",16790423,16815116,"PL","PL",-0.332162221288993,-0.102085258829534,0.230076962459459,0.0016283455943608,0.0392840847825439,"chr036874.1"
2029,"LOC111958868",111958868,"NC_036874.1",17412949,17517604,"LB","LB",-0.922163143727565,-1.00582967904301,-0.0836665353154411,0.000918277397208342,0.0265384999911572,"chr036874.1"
2030,"gpatch3",111959111,"NC_036874.1",20864157,20907984,"ALL","LB",0.278165051031125,0.188025587289835,-0.0901394637412904,0.000774945200751943,0.023744655803904,"chr036874.1"
2031,"LOC111959102",111959102,"NC_036874.1",21496858,21534948,"ALL","LB",-0.365265928872386,-0.212707495290268,0.152558433582118,0.0021201738143952,0.0471968812870713,"chr036874.1"
2034,"LOC111959346",111959346,"NC_036875.1",1831623,1978318,"ALL","PL",-1.45857063300687,-0.72903463986182,0.729535993145048,9.29179191486967e-10,3.84351100978619e-07,"chr036875.1"
2035,"acod1",111959409,"NC_036875.1",6259018,6282989,"PL","PL",-0.647487491947224,0.422339132654519,1.06982662460174,0.00133313056237028,0.0341759939520489,"chr036875.1"
2036,"cln5",111959332,"NC_036875.1",6266055,6290604,"LB","LB",-0.395884757754001,-0.629725958362006,-0.233841200608006,0.00058251548726031,0.0199583175143287,"chr036875.1"
2037,"fbxl3",111959913,"NC_036875.1",6288995,6325225,"SB","SB",-0.210036746523751,-0.555759729441207,-0.345722982917456,1.99448355445648e-06,0.000263126052981617,"chr036875.1"
2038,"LOC111959877",111959877,"NC_036875.1",7407662,7561968,"SB","SB",-0.151291033533753,0.482697280293951,0.633988313827705,8.53845863118737e-05,0.00492822953843678,"chr036875.1"
2039,"LOC111959818",111959818,"NC_036875.1",8946678,8992113,"SB","SB",0.073496695433231,-0.202002623572325,-0.275499319005556,0.00110272548594435,0.0299420221035209,"chr036875.1"
