"","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj"
"2233","LOC112071210",112071210,"NW_019942978.1",146598,152264,"PL","PL",-0.370422539629536,-0.00425431928146291,0.366168220348073,0.000433375109716984,0.0163953028614694
"2234","LOC112071225",112071225,"NW_019942981.1",12083,48086,"PL","PL",-1.80462016598426,-0.555796339830112,1.24882382615414,7.08831938979849e-07,0.000110383201164274
"2235","LOC112071284",112071284,"NW_019942996.1",257066,258870,"PL","PL",0.952684282441969,-0.364309432163087,-1.31699371460506,0.000534818881489862,0.0189357931632254
"2236","LOC112071308",112071308,"NW_019943004.1",54124,158592,"LB","LB",-0.678035198957644,-0.758609991749126,-0.0805747927914821,2.25611022184243e-06,0.000287147874709496
"2237","LOC112071344",112071344,"NW_019943014.1",907,2378,"ALL","LB",-0.389821511695305,-0.751693755591499,-0.361872243896194,0.00231379310181312,0.0497728732789811
"2238","LOC112071365",112071365,"NW_019943019.1",107466,134023,"LB","LB",0.412662374908685,0.364677361487682,-0.0479850134210035,0.000593757342874624,0.0201689235717527
"2239","LOC112071365",112071365,"NW_019943019.1",107478,133947,"LB","LB",0.412662374908685,0.364677361487682,-0.0479850134210035,0.000593757342874624,0.0201689235717527
"2240","LOC112071365",112071365,"NW_019943019.1",110134,134014,"LB","LB",0.412662374908685,0.364677361487682,-0.0479850134210035,0.000593757342874624,0.0201689235717527
"2241","LOC112071365",112071365,"NW_019943019.1",110134,134014,"LB","LB",0.412662374908685,0.364677361487682,-0.0479850134210035,0.000593757342874624,0.0201689235717527
"2242","LOC112071365",112071365,"NW_019943019.1",110134,133961,"LB","LB",0.412662374908685,0.364677361487682,-0.0479850134210035,0.000593757342874624,0.0201689235717527
"2243","LOC112071365",112071365,"NW_019943019.1",110134,133950,"LB","LB",0.412662374908685,0.364677361487682,-0.0479850134210035,0.000593757342874624,0.0201689235717527
"2244","LOC112071448",112071448,"NW_019943036.1",206575,234595,"LB","LB",-0.460068869948599,-0.323471730935277,0.136597139013321,0.000424284290080273,0.0162159087190449
"2245","LOC112071481",112071481,"NW_019943039.1",22999,23696,"SB","SB",-0.134967088864136,-0.471637490473703,-0.336670401609567,0.00127703581451915,0.0330855879699343
"2246","LOC112071532",112071532,"NW_019943049.1",178924,182286,"SB","SB",1.18216261035497,-1.30471952622142,-2.48688213657638,7.28596673205283e-11,3.96336628670983e-08
"2247","LOC112071532",112071532,"NW_019943049.1",178928,182286,"SB","SB",1.18216261035497,-1.30471952622142,-2.48688213657638,7.28596673205283e-11,3.96336628670983e-08
"2248","LOC112071587",112071587,"NW_019943064.1",4184,6798,"LB","LB",0.430872481173788,0.463887099045746,0.0330146178719588,7.01482512048515e-06,0.000710608942689963
"2249","LOC112071588",112071588,"NW_019943064.1",10764,12762,"PL","PL",0.619929592938215,-0.423354000847416,-1.04328359378563,0.000517045460385769,0.0184658486808871
"2250","LOC112071681",112071681,"NW_019943082.1",45504,65501,"PL","PL",0.158375918548121,0.00983413062723043,-0.148541787920891,0.000424044160634604,0.0162159087190449
"2251","LOC112071681",112071681,"NW_019943082.1",45510,65501,"PL","PL",0.158375918548121,0.00983413062723043,-0.148541787920891,0.000424044160634604,0.0162159087190449
"2252","LOC112071724",112071724,"NW_019943096.1",7825,12827,"PL","PL",-0.858712638612269,-0.157659391806422,0.701053246805846,1.948044383e-05,0.00161160088435271
"2253","LOC112071798",112071798,"NW_019943111.1",150176,154451,"PL","PL",0.490267546751098,0.0852634365611685,-0.40500411018993,0.000793309111070394,0.0240830596942966
"2254","LOC112071858",112071858,"NW_019943129.1",78133,80324,"SB","SB",0.54695426874248,-1.28245032898737,-1.82940459772985,2.17885136989891e-12,1.69651348820952e-09
"2255","LOC112071858",112071858,"NW_019943129.1",78133,80324,"SB","SB",0.54695426874248,-1.28245032898737,-1.82940459772985,2.17885136989891e-12,1.69651348820952e-09
"2256","LOC112071857",112071857,"NW_019943129.1",159793,163333,"SB","SB",-0.0186189350069868,0.906066166019225,0.924685101026212,1.13856567633431e-07,2.39219275170558e-05
"2257","LOC112071857",112071857,"NW_019943129.1",159795,163333,"SB","SB",-0.0186189350069868,0.906066166019225,0.924685101026212,1.13856567633431e-07,2.39219275170558e-05
"2258","LOC112071877",112071877,"NW_019943136.1",37649,70579,"PL","PL",-0.309879774450106,-0.0193369304045596,0.290542844045547,0.00202332736755977,0.0456772767287086
"2259","LOC112071877",112071877,"NW_019943136.1",37649,70579,"PL","PL",-0.309879774450106,-0.0193369304045596,0.290542844045547,0.00202332736755977,0.0456772767287086
"2260","LOC112071881",112071881,"NW_019943137.1",22860,30274,"PL","PL",0.35340084582449,0.0370796000087372,-0.316321245815752,1.76077539555723e-05,0.00150333356523525
"2261","LOC112071901",112071901,"NW_019943140.1",42905,93260,"LB","LB",0.850610014285312,0.714754064781625,-0.135855949503687,0.000635622354993534,0.0209988050888463
"2262","LOC112071969",112071969,"NW_019943162.1",218903,224694,"SB","SB",0.117956560764672,-0.591748389880277,-0.709704950644949,0.00203623860407863,0.0458644554554523
"2263","LOC112071997",112071997,"NW_019943168.1",1441,3834,"SB","SB",0.255114822827737,-0.696721608153055,-0.951836430980793,6.57836375499575e-06,0.000680278189351253
"2264","fzd7",112071991,"NW_019943168.1",65781,68774,"ALL","LB",0.157230815501502,0.29341097861326,0.136180163111758,0.00154734409310538,0.0379312670156091
"2265","LOC112072067",112072067,"NW_019943187.1",5116,26373,"SB","SB",0.184986934582584,0.505189460300533,0.320202525717949,0.000688408882829002,0.0220457393041449
"2266","LOC112072129",112072129,"NW_019943200.1",1819,10695,"PL","PL",-0.55137074252674,-0.196936525035054,0.354434217491686,9.87754203975519e-05,0.00555212868780743
"2267","LOC112072130",112072130,"NW_019943200.1",51431,88434,"PL","PL",-0.709698352113796,-0.130868077203944,0.578830274909851,0.000957487805008747,0.027216779339225
"2268","yipf1",112072171,"NW_019943214.1",163546,189000,"LB","LB",-0.704240404009894,-1.03696183642767,-0.332721432417779,2.23178903394974e-06,0.000284965731633904
"2269","LOC111971960",111971960,"NW_019943232.1",182235,198038,"ALL","LB",-0.392044568826267,-0.686822835505138,-0.294778266678872,8.31483647328471e-09,2.44579375077138e-06
"2270","leng1",112072289,"NW_019943242.1",147580,150371,"ALL","PL",0.389592665586734,0.191266860781632,-0.198325804805102,0.000473951771782957,0.017394292844271
"2271","LOC112072299",112072299,"NW_019943246.1",61817,108448,"LB","LB",-1.3715960809988,-0.77640456925005,0.595191511748753,1.63358496243613e-05,0.00141328232806838
"2272","LOC112072299",112072299,"NW_019943246.1",61817,108448,"LB","LB",-1.3715960809988,-0.77640456925005,0.595191511748753,1.63358496243613e-05,0.00141328232806838
"2273","LOC112072353",112072353,"NW_019943260.1",163273,170220,"ALL","LB",-0.290101739518332,-0.578554191538351,-0.288452452020019,0.000158818488955358,0.00804423749543018
"2274","LOC112072353",112072353,"NW_019943260.1",163273,170220,"ALL","LB",-0.290101739518332,-0.578554191538351,-0.288452452020019,0.000158818488955358,0.00804423749543018
"2275","nuf2",112072362,"NW_019943262.1",7897,21945,"LB","LB",0.402223315056183,0.334723682183129,-0.0674996328730538,0.00187516330987276,0.0431417931836891
"2276","LOC112072441",112072441,"NW_019943288.1",20753,36738,"SB","SB",-0.166104406660056,0.268125748284311,0.434230154944366,0.000596420124161008,0.0201689235717527
"2277","LOC112072441",112072441,"NW_019943288.1",20753,36738,"SB","SB",-0.166104406660056,0.268125748284311,0.434230154944366,0.000596420124161008,0.0201689235717527
"2278","LOC112072441",112072441,"NW_019943288.1",20756,36738,"SB","SB",-0.166104406660056,0.268125748284311,0.434230154944366,0.000596420124161008,0.0201689235717527
"2279","LOC112072511",112072511,"NW_019943303.1",83145,131038,"LB","LB",-0.29457112794675,-0.378328662829813,-0.0837575348830635,5.84472154441577e-05,0.00363214229309468
"2280","LOC112072572",112072572,"NW_019943316.1",121888,141035,"PL","PL",-0.566105958251556,-0.0972856339867429,0.468820324264813,0.00161728602816248,0.0391123192316273
"2281","LOC112072577",112072577,"NW_019943318.1",117888,139784,"LB","LB",0.417026967685645,0.730828074781156,0.313801107095511,0.0012510932343435,0.032696528450809
"2282","LOC112072627",112072627,"NW_019943333.1",71853,112516,"ALL","PL",-0.434137717450058,-0.182344417593125,0.251793299856933,1.70700066923569e-06,0.000231348111178666
"2283","LOC112072630",112072630,"NW_019943335.1",37820,42551,"ALL","SB",-0.234156268645023,-0.563175852623057,-0.329019583978034,0.000243865100422241,0.0107360123478572
"2284","LOC112072646",112072646,"NW_019943336.1",106090,116274,"ALL","SB",0.222050781729995,0.453019567618312,0.230968785888316,2.33969115177761e-05,0.00183493159048302
"2285","cunh12orf45",112072654,"NW_019943341.1",78212,81494,"ALL","PL",0.377913688640993,0.16486917018109,-0.213044518459903,0.00105900992463408,0.0290824924669568
"2286","LOC112072665",112072665,"NW_019943345.1",109395,123585,"ALL","PL",-0.751750657256676,-0.365304152707015,0.38644650454966,5.23628155334501e-09,1.7043667252732e-06
"2287","LOC112072696",112072696,"NW_019943355.1",4984,35849,"SB","SB",0.107565771079499,-0.552543421252395,-0.660109192331894,0.00031333460561402,0.0129205785970226
"2288","LOC112072730",112072730,"NW_019943362.1",6969,27113,"SB","SB",-0.50547547666122,-1.48528998821877,-0.979814511557547,0.000162570291385725,0.00814081496964328
"2289","LOC112072773",112072773,"NW_019943381.1",127991,141837,"LB","LB",-0.239438448048065,-0.236941189323804,0.00249725872426072,5.33780659536102e-05,0.00338061084372865
"2290","LOC112072797",112072797,"NW_019943389.1",34112,44191,"LB","LB",-1.0808973123707,-0.916700490684357,0.164196821686338,2.96365418742684e-05,0.00219155880414748
"2291","LOC112072797",112072797,"NW_019943389.1",34112,44191,"LB","LB",-1.0808973123707,-0.916700490684357,0.164196821686338,2.96365418742684e-05,0.00219155880414748
"2292","LOC112072797",112072797,"NW_019943389.1",34153,44191,"LB","LB",-1.0808973123707,-0.916700490684357,0.164196821686338,2.96365418742684e-05,0.00219155880414748
"2293","LOC112072836",112072836,"NW_019943402.1",16241,31837,"ALL","LB",0.241462434529334,0.125604347700277,-0.115858086829057,0.00173628186820229,0.0408687355598753
"2294","LOC112072836",112072836,"NW_019943402.1",16241,31748,"ALL","LB",0.241462434529334,0.125604347700277,-0.115858086829057,0.00173628186820229,0.0408687355598753
"2295","LOC112072836",112072836,"NW_019943402.1",16241,31748,"ALL","LB",0.241462434529334,0.125604347700277,-0.115858086829057,0.00173628186820229,0.0408687355598753
"2296","LOC112072836",112072836,"NW_019943402.1",16242,31831,"ALL","LB",0.241462434529334,0.125604347700277,-0.115858086829057,0.00173628186820229,0.0408687355598753
"2297","LOC112072836",112072836,"NW_019943402.1",16242,31748,"ALL","LB",0.241462434529334,0.125604347700277,-0.115858086829057,0.00173628186820229,0.0408687355598753
"2298","LOC112072862",112072862,"NW_019943409.1",66262,106991,"SB","SB",0.111800205785438,-0.253158049126229,-0.364958254911667,0.000627085582250398,0.0208207094240496
"2299","LOC112072916",112072916,"NW_019943427.1",106694,122217,"PL","PL",-0.679096886444229,0.0492827714842448,0.728379657928474,0.00118230406189812,0.0314758769304507
"2300","LOC112072923",112072923,"NW_019943428.1",151576,158616,"ALL","LB",-0.242240897971037,-0.478571478568966,-0.236330580597929,0.000819037493040019,0.0246393779156206
"2301","LOC112072922",112072922,"NW_019943428.1",185604,188489,"LB","LB",-0.896845935376629,-0.588407257963541,0.308438677413088,0.00218237299523746,0.0479856210636099
"2302","LOC112072929",112072929,"NW_019943432.1",72288,87486,"PL","PL",0.650948576384386,0.192098510882185,-0.458850065502201,2.06780788374486e-05,0.00167576838905119
"2303","LOC112072976",112072976,"NW_019943450.1",126263,139101,"LB","LB",-0.351693739122384,-0.392881232601072,-0.0411874934786878,0.000360873339783223,0.0143159643584333
"2304","LOC112073050",112073050,"NW_019943466.1",83979,86319,"LB","LB",-2.01644978528535,-1.57794146776231,0.438508317523034,1.40697502662426e-05,0.00125835536728039
"2305","LOC112073049",112073049,"NW_019943466.1",91973,93516,"LB","LB",-2.53552684994457,-1.75955900587902,0.775967844065549,6.39486754640998e-06,0.000670134867916554
"2306","galk1",112073265,"NW_019943533.1",9818,21110,"LB","LB",0.416176032699754,0.323685258804413,-0.0924907738953408,0.00118509400976013,0.0315204843453279
"2307","LOC112073293",112073293,"NW_019943540.1",162411,164619,"PL","PL",0.623474862266111,0.13412654049888,-0.489348321767231,0.000805559825332593,0.0243631231256339
"2308","LOC112073463",112073463,"NW_019943596.1",139255,150095,"ALL","SB",0.247272299187769,0.551577414767114,0.304305115579345,7.34051422614038e-06,0.000736090454343521
"2309","LOC112073489",112073489,"NW_019943602.1",60798,63162,"PL","PL",0.661015213208604,0.0834994964316756,-0.577515716776928,3.90213443465007e-05,0.00269954282926749
"2310","LOC112073527",112073527,"NW_019943609.1",79048,102121,"LB","LB",0.196649324994398,0.244816244003636,0.0481669190092383,0.0018782734982746,0.0431883269348492
"2311","LOC112073578",112073578,"NW_019943629.1",7,8596,"PL","PL",0.539335065691411,-0.252604567496887,-0.791939633188298,0.00152050564808873,0.0375026579413687
"2312","LOC112073578",112073578,"NW_019943629.1",7,8596,"PL","PL",0.539335065691411,-0.252604567496887,-0.791939633188298,0.00152050564808873,0.0375026579413687
"2313","LOC112073590",112073590,"NW_019943635.1",93837,95213,"PL","PL",1.52222418490213,0.50634566763172,-1.01587851727041,4.12457904884961e-06,0.000470652396637408
"2314","LOC112073738",112073738,"NW_019943673.1",48742,75703,"ALL","LB",-0.3560581130895,-0.200353193238137,0.155704919851363,0.00113170079669853,0.0304264310337837
"2315","LOC112073748",112073748,"NW_019943675.1",1115,40153,"PL","PL",-0.413018836243088,0.0186078451502529,0.431626681393341,0.000878828966659639,0.0257934387557278
"2316","LOC112073807",112073807,"NW_019943701.1",54954,60625,"PL","PL",0.425905269083584,0.125693917663578,-0.300211351420006,4.78775671257427e-05,0.00313215517390979
"2317","LOC112073898",112073898,"NW_019943734.1",17038,36514,"PL","PL",0.140872023626847,-0.0362884696952371,-0.177160493322084,0.000204770742715115,0.00956603498804457
"2318","LOC112073933",112073933,"NW_019943749.1",17130,27412,"SB","SB",-0.0403533588056323,0.310650538642332,0.351003897447964,0.000736443564833507,0.02313527009512
"2319","LOC112073986",112073986,"NW_019943771.1",64007,93153,"LB","LB",-1.36296940754266,-1.71389915581918,-0.350929748276522,0.00102606037447769,0.0284134291984024
"2320","kif18a",111969138,"NW_019943798.1",18026,46866,"ALL","PL",0.351637865574293,0.161191028836599,-0.190446836737695,3.60934857796632e-06,0.000422794194781836
"2321","kif18a",111969138,"NW_019943798.1",18026,46866,"ALL","PL",0.351637865574293,0.161191028836599,-0.190446836737695,3.60934857796632e-06,0.000422794194781836
"2322","kif18a",111969138,"NW_019943798.1",18026,46865,"ALL","PL",0.351637865574293,0.161191028836599,-0.190446836737695,3.60934857796632e-06,0.000422794194781836
"2323","kif18a",111969138,"NW_019943798.1",18026,46722,"ALL","PL",0.351637865574293,0.161191028836599,-0.190446836737695,3.60934857796632e-06,0.000422794194781836
"2324","LOC112074066",112074066,"NW_019943798.1",111578,113594,"SB","SB",0.194099088588321,0.651050362528439,0.456951273940117,0.000133574818446447,0.00703482233489179
"2325","LOC112074096",112074096,"NW_019943811.1",38812,48760,"LB","LB",0.960515861008338,1.37897053346988,0.41845467246154,2.75256472106551e-08,7.14407484140597e-06
"2326","LOC112074096",112074096,"NW_019943811.1",38812,42314,"LB","LB",0.960515861008338,1.37897053346988,0.41845467246154,2.75256472106551e-08,7.14407484140597e-06
"2327","LOC112074129",112074129,"NW_019943821.1",92875,102072,"ALL","PL",-0.588999211592846,0.544980198118789,1.13397940971163,3.65590527286742e-05,0.00257404252456676
"2328","LOC112074130",112074130,"NW_019943824.1",33563,46932,"SB","SB",-0.104240269413617,0.269786142330692,0.374026411744309,0.000200023721995572,0.0094243914733825
"2329","LOC112074130",112074130,"NW_019943824.1",33563,45628,"SB","SB",-0.104240269413617,0.269786142330692,0.374026411744309,0.000200023721995572,0.0094243914733825
"2330","LOC112074130",112074130,"NW_019943824.1",33563,41971,"SB","SB",-0.104240269413617,0.269786142330692,0.374026411744309,0.000200023721995572,0.0094243914733825
"2331","LOC112074130",112074130,"NW_019943824.1",33563,41971,"SB","SB",-0.104240269413617,0.269786142330692,0.374026411744309,0.000200023721995572,0.0094243914733825
"2332","LOC112074150",112074150,"NW_019943829.1",2234,94784,"LB","LB",1.12003531028495,1.29595588641811,0.175920576133157,6.51126930830196e-05,0.00397788468050263
"2333","LOC112074155",112074155,"NW_019943832.1",47669,52599,"PL","PL",0.360604613212964,-0.227310512458905,-0.587915125671869,0.00135303031039706,0.0345079214038967
