"NCBI","POS","fst_LB","fst_SB","fst_PL","highest","chrom","start","end"
"NC_036872.1",21230000,0.0988985,0.416409,0.0925186,0.416409,"chr036872.1",21180001,21280000
"NC_036872.1",21240000,0.0973285,0.389124,0.0918153,0.389124,"chr036872.1",21190001,21290000
"NC_036872.1",21250000,0.0891817,0.377298,0.0785779,0.377298,"chr036872.1",21200001,21300000
"NC_036872.1",21260000,0.0626221,0.288033,0.0528478,0.288033,"chr036872.1",21210001,21310000
"NC_036872.1",21270000,0.0653009,0.285531,0.0471423,0.285531,"chr036872.1",21220001,21320000
"NC_036872.1",21280000,0.0600809,0.248462,0.0307166,0.248462,"chr036872.1",21230001,21330000
"NC_036872.1",21650000,0.0089039,0.216611,0.0373836,0.216611,"chr036872.1",21600001,21700000
"NC_036872.1",21660000,0.0201707,0.212524,0.0345724,0.212524,"chr036872.1",21610001,21710000
"NC_036872.1",21670000,0.0246856,0.213006,0.0294783,0.213006,"chr036872.1",21620001,21720000
"NC_036872.1",21680000,0,0.266387,0.0365661,0.266387,"chr036872.1",21630001,21730000
"NC_036872.1",23240000,0.0327084,0.220194,0.0397882,0.220194,"chr036872.1",23190001,23290000
"NC_036872.1",23250000,0,0.222826,0.060898,0.222826,"chr036872.1",23200001,23300000
"NC_036872.1",23260000,0,0.246919,0.0513062,0.246919,"chr036872.1",23210001,23310000
"NC_036872.1",23270000,0,0.268279,0.0569717,0.268279,"chr036872.1",23220001,23320000
"NC_036872.1",23280000,0,0.280936,0.0458077,0.280936,"chr036872.1",23230001,23330000
"NC_036872.1",23290000,0.0125614,0.312296,0.0237324,0.312296,"chr036872.1",23240001,23340000
"NC_036872.1",23300000,0.0096463,0.294645,0.0460109,0.294645,"chr036872.1",23250001,23350000
"NC_036872.1",23310000,0.00176197,0.250761,0.0458249,0.250761,"chr036872.1",23260001,23360000
"NC_036872.1",23320000,0.0579177,0.217441,0.037975,0.217441,"chr036872.1",23270001,23370000
"NC_036872.1",27610000,0.0432238,0.217752,0.0644079,0.217752,"chr036872.1",27560001,27660000
"NC_036872.1",27620000,0.0195016,0.202257,0.057803,0.202257,"chr036872.1",27570001,27670000
"NC_036872.1",27640000,0,0.298647,0.0722379,0.298647,"chr036872.1",27590001,27690000
"NC_036872.1",27650000,0,0.268528,0.0712079,0.268528,"chr036872.1",27600001,27700000
"NC_036872.1",27660000,0,0.254105,0.0783605,0.254105,"chr036872.1",27610001,27710000
"NC_036872.1",27670000,0,0.233777,0.0717189,0.233777,"chr036872.1",27620001,27720000
"NC_036872.1",27680000,0,0.209538,0.0571116,0.209538,"chr036872.1",27630001,27730000
"NC_036872.1",29160000,0.0372101,0.0949051,0.223075,0.223075,"chr036872.1",29110001,29210000
"NC_036872.1",29170000,0.028119,0.13351,0.277557,0.277557,"chr036872.1",29120001,29220000
"NC_036872.1",29180000,0,0.159784,0.3245,0.3245,"chr036872.1",29130001,29230000
"NC_036872.1",29190000,0,0.177252,0.3287,0.3287,"chr036872.1",29140001,29240000
"NC_036872.1",29200000,0,0.162075,0.274443,0.274443,"chr036872.1",29150001,29250000
"NC_036872.1",29210000,0,0.141193,0.2686,0.2686,"chr036872.1",29160001,29260000
"NC_036872.1",29220000,0,0.120378,0.254192,0.254192,"chr036872.1",29170001,29270000
"NC_036872.1",29910000,0,0.213871,0.0494273,0.213871,"chr036872.1",29860001,29960000
"NC_036872.1",29920000,0,0.246068,0.045281,0.246068,"chr036872.1",29870001,29970000
"NC_036872.1",29930000,0.0193471,0.246265,0.0436221,0.246265,"chr036872.1",29880001,29980000
"NC_036872.1",29940000,0.0218992,0.233514,0.0609202,0.233514,"chr036872.1",29890001,29990000
"NC_036872.1",29950000,0.0272058,0.204882,0.0523683,0.204882,"chr036872.1",29900001,3e+07
"NC_036872.1",32750000,0.0403214,0.223596,0.00895258,0.223596,"chr036872.1",32700001,32800000
"NC_036872.1",32760000,0.0344115,0.284291,0.00798169,0.284291,"chr036872.1",32710001,32810000
"NC_036872.1",32770000,0.0219531,0.304465,0.00345174,0.304465,"chr036872.1",32720001,32820000
"NC_036872.1",32780000,0.0149217,0.369636,0,0.369636,"chr036872.1",32730001,32830000
"NC_036872.1",32790000,0,0.455511,0,0.455511,"chr036872.1",32740001,32840000
"NC_036872.1",32800000,0,0.475856,0,0.475856,"chr036872.1",32750001,32850000
"NC_036872.1",32810000,0,0.501958,0,0.501958,"chr036872.1",32760001,32860000
"NC_036872.1",32820000,0,0.479122,0,0.479122,"chr036872.1",32770001,32870000
"NC_036872.1",32830000,0,0.291118,0,0.291118,"chr036872.1",32780001,32880000
"NC_036872.1",33810000,0.202733,0.022268,0.00323564,0.202733,"chr036872.1",33760001,33860000
"NC_036872.1",33820000,0.202547,0.0205377,0.0075506,0.202547,"chr036872.1",33770001,33870000
"NC_036872.1",33830000,0.214039,0.0205239,0.00684848,0.214039,"chr036872.1",33780001,33880000
"NC_036872.1",33840000,0.215069,0.0135988,0.0101739,0.215069,"chr036872.1",33790001,33890000
"NC_036872.1",33850000,0.233972,0.0137898,0.0091953,0.233972,"chr036872.1",33800001,33900000
"NC_036872.1",33860000,0.22903,0.0175749,0.0119108,0.22903,"chr036872.1",33810001,33910000
"NC_036872.1",33870000,0.212796,0.0138501,0.0125201,0.212796,"chr036872.1",33820001,33920000
"NC_036872.1",33910000,0.235192,0.00251734,0.00468847,0.235192,"chr036872.1",33860001,33960000
"NC_036872.1",33930000,0.215572,0.00303252,0.00971309,0.215572,"chr036872.1",33880001,33980000
"NC_036872.1",33940000,0.215771,0.0104202,0.0100038,0.215771,"chr036872.1",33890001,33990000
"NC_036872.1",34060000,0,0,0.212061,0.212061,"chr036872.1",34010001,34110000
"NC_036872.1",37350000,0,0.209106,0,0.209106,"chr036872.1",37300001,37400000
"NC_036872.1",37360000,0,0.240166,0,0.240166,"chr036872.1",37310001,37410000
"NC_036872.1",37370000,0,0.249603,0,0.249603,"chr036872.1",37320001,37420000
"NC_036872.1",37380000,0,0.274752,0,0.274752,"chr036872.1",37330001,37430000
"NC_036872.1",37390000,0,0.274306,0,0.274306,"chr036872.1",37340001,37440000
"NC_036872.1",37400000,0,0.250188,0,0.250188,"chr036872.1",37350001,37450000
"NC_036872.1",37410000,0,0.227736,0,0.227736,"chr036872.1",37360001,37460000
"NC_036872.1",37420000,0,0.219359,0,0.219359,"chr036872.1",37370001,37470000
"NC_036872.1",37430000,0,0.211517,0,0.211517,"chr036872.1",37380001,37480000
"NC_036872.1",38130000,0.132647,0,0.241305,0.241305,"chr036872.1",38080001,38180000
"NC_036873.1",2800000,0.0879112,0.2008,0.0661583,0.2008,"chr036873.1",2750001,2850000
"NC_036873.1",2810000,0.0848938,0.214312,0.0693334,0.214312,"chr036873.1",2760001,2860000
"NC_036873.1",2830000,0.112968,0.246858,0.078458,0.246858,"chr036873.1",2780001,2880000
"NC_036873.1",2840000,0.130939,0.273048,0.0919166,0.273048,"chr036873.1",2790001,2890000
"NC_036873.1",2850000,0.107208,0.272891,0.0784327,0.272891,"chr036873.1",2800001,2900000
"NC_036873.1",2860000,0.119652,0.291187,0.0856854,0.291187,"chr036873.1",2810001,2910000
"NC_036873.1",2870000,0.11952,0.269935,0.0906623,0.269935,"chr036873.1",2820001,2920000
"NC_036873.1",2880000,0.115035,0.269868,0.0847548,0.269868,"chr036873.1",2830001,2930000
"NC_036873.1",2890000,0.1115,0.255642,0.102869,0.255642,"chr036873.1",2840001,2940000
"NC_036873.1",2900000,0.0867299,0.267898,0.116558,0.267898,"chr036873.1",2850001,2950000
"NC_036873.1",2910000,0.0417639,0.212677,0.135219,0.212677,"chr036873.1",2860001,2960000
"NC_036873.1",2920000,0.0388773,0.225553,0.156738,0.225553,"chr036873.1",2870001,2970000
"NC_036873.1",2930000,0.0327102,0.201987,0.150041,0.201987,"chr036873.1",2880001,2980000
"NC_036873.1",2940000,0.0393602,0.201716,0.156922,0.201716,"chr036873.1",2890001,2990000
"NC_036873.1",4100000,0,0.0288333,0.202496,0.202496,"chr036873.1",4050001,4150000
"NC_036873.1",4110000,0,0.0286664,0.203463,0.203463,"chr036873.1",4060001,4160000
"NC_036873.1",4120000,0,0.0291757,0.200764,0.200764,"chr036873.1",4070001,4170000
"NC_036873.1",4130000,0,0.0309441,0.2044,0.2044,"chr036873.1",4080001,4180000
"NC_036873.1",4140000,0,0.0276752,0.270982,0.270982,"chr036873.1",4090001,4190000
"NC_036873.1",4150000,0,0.0255876,0.322002,0.322002,"chr036873.1",4100001,4200000
"NC_036873.1",4160000,0,0.0266682,0.286266,0.286266,"chr036873.1",4110001,4210000
"NC_036873.1",4170000,0,0.0211564,0.218379,0.218379,"chr036873.1",4120001,4220000
"NC_036873.1",5230000,0.0845929,0.173487,0.204495,0.204495,"chr036873.1",5180001,5280000
"NC_036873.1",5240000,0.145748,0.201608,0.245276,0.245276,"chr036873.1",5190001,5290000
"NC_036873.1",5250000,0.163799,0.213076,0.259074,0.259074,"chr036873.1",5200001,5300000
"NC_036873.1",5260000,0.152577,0.264748,0.307774,0.307774,"chr036873.1",5210001,5310000
"NC_036873.1",5270000,0.124381,0.232374,0.417896,0.417896,"chr036873.1",5220001,5320000
"NC_036873.1",5280000,0.125384,0.232978,0.434946,0.434946,"chr036873.1",5230001,5330000
"NC_036873.1",5290000,0.113795,0.221824,0.41819,0.41819,"chr036873.1",5240001,5340000
"NC_036873.1",5300000,0.125688,0.241898,0.454105,0.454105,"chr036873.1",5250001,5350000
"NC_036873.1",5310000,0.0965245,0.228854,0.407524,0.407524,"chr036873.1",5260001,5360000
"NC_036873.1",5320000,0.0901979,0.22473,0.392494,0.392494,"chr036873.1",5270001,5370000
"NC_036873.1",5330000,0.0601292,0.182373,0.405159,0.405159,"chr036873.1",5280001,5380000
"NC_036873.1",5340000,0,0.148541,0.394822,0.394822,"chr036873.1",5290001,5390000
"NC_036873.1",5350000,0,0.143483,0.397642,0.397642,"chr036873.1",5300001,5400000
"NC_036873.1",5360000,0,0.0243019,0.332096,0.332096,"chr036873.1",5310001,5410000
"NC_036873.1",8610000,0.0463682,0.202096,0.0396032,0.202096,"chr036873.1",8560001,8660000
"NC_036873.1",8620000,0.027914,0.216731,0.0416999,0.216731,"chr036873.1",8570001,8670000
"NC_036873.1",8630000,0.0105799,0.210084,0.0340512,0.210084,"chr036873.1",8580001,8680000
"NC_036873.1",8640000,0.0136744,0.219948,0.0215143,0.219948,"chr036873.1",8590001,8690000
"NC_036874.1",2450000,0,0.260374,0,0.260374,"chr036874.1",2400001,2500000
"NC_036874.1",2460000,0,0.264065,0,0.264065,"chr036874.1",2410001,2510000
"NC_036874.1",2470000,0,0.257154,0,0.257154,"chr036874.1",2420001,2520000
"NC_036874.1",2480000,0,0.240698,0,0.240698,"chr036874.1",2430001,2530000
"NC_036874.1",2490000,0,0.270808,0,0.270808,"chr036874.1",2440001,2540000
"NC_036874.1",2500000,0,0.259489,0.00220845,0.259489,"chr036874.1",2450001,2550000
"NC_036874.1",5970000,0,0.030894,0.229832,0.229832,"chr036874.1",5920001,6020000
"NC_036874.1",5980000,0,0.0412929,0.278434,0.278434,"chr036874.1",5930001,6030000
"NC_036874.1",5990000,0,0.0460907,0.283913,0.283913,"chr036874.1",5940001,6040000
"NC_036874.1",6e+06,0,0.042234,0.295193,0.295193,"chr036874.1",5950001,6050000
"NC_036874.1",6010000,0.0188067,0.0399273,0.309456,0.309456,"chr036874.1",5960001,6060000
"NC_036874.1",6020000,0.0094654,0.0397015,0.303808,0.303808,"chr036874.1",5970001,6070000
"NC_036874.1",6030000,0.00326071,0.0405506,0.314352,0.314352,"chr036874.1",5980001,6080000
"NC_036874.1",6040000,0.00523807,0.0393945,0.291258,0.291258,"chr036874.1",5990001,6090000
"NC_036874.1",6050000,0,0.0404158,0.295722,0.295722,"chr036874.1",6000001,6100000
"NC_036874.1",6060000,0,0.0304824,0.272596,0.272596,"chr036874.1",6010001,6110000
"NC_036874.1",6070000,0,0.0300308,0.271697,0.271697,"chr036874.1",6020001,6120000
"NC_036874.1",6080000,0.00190171,0.0217509,0.253571,0.253571,"chr036874.1",6030001,6130000
"NC_036874.1",6090000,0,0.0172027,0.222816,0.222816,"chr036874.1",6040001,6140000
"NC_036874.1",6100000,0,0.0189906,0.202027,0.202027,"chr036874.1",6050001,6150000
"NC_036874.1",6750000,0,0.217042,0,0.217042,"chr036874.1",6700001,6800000
"NC_036874.1",6760000,0,0.221601,0,0.221601,"chr036874.1",6710001,6810000
"NC_036874.1",6770000,0,0.25375,0,0.25375,"chr036874.1",6720001,6820000
"NC_036874.1",6780000,0,0.279583,0,0.279583,"chr036874.1",6730001,6830000
"NC_036874.1",6790000,0,0.210608,0,0.210608,"chr036874.1",6740001,6840000
"NC_036874.1",6800000,0.00027209,0.223224,0,0.223224,"chr036874.1",6750001,6850000
"NC_036874.1",6810000,0,0.22138,0,0.22138,"chr036874.1",6760001,6860000
"NC_036874.1",7670000,0,0,0.200702,0.200702,"chr036874.1",7620001,7720000
"NC_036874.1",8680000,0.249712,0,0,0.249712,"chr036874.1",8630001,8730000
"NC_036874.1",8690000,0.245337,0,0,0.245337,"chr036874.1",8640001,8740000
"NC_036874.1",8700000,0.254965,0,0,0.254965,"chr036874.1",8650001,8750000
"NC_036874.1",8710000,0.224483,0,0,0.224483,"chr036874.1",8660001,8760000
"NC_036874.1",10670000,0,0.00853367,0.215693,0.215693,"chr036874.1",10620001,10720000
"NC_036874.1",10680000,0,0,0.229691,0.229691,"chr036874.1",10630001,10730000
"NC_036874.1",12610000,0.00996584,0.169819,0.234748,0.234748,"chr036874.1",12560001,12660000
"NC_036874.1",12620000,0.00891907,0.23929,0.313285,0.313285,"chr036874.1",12570001,12670000
"NC_036874.1",12630000,0.00553976,0.252144,0.33193,0.33193,"chr036874.1",12580001,12680000
"NC_036874.1",12640000,0.0269553,0.270841,0.354532,0.354532,"chr036874.1",12590001,12690000
"NC_036874.1",12650000,0.0508521,0.297718,0.380722,0.380722,"chr036874.1",12600001,12700000
"NC_036874.1",12660000,0.0565232,0.307027,0.397165,0.397165,"chr036874.1",12610001,12710000
"NC_036874.1",12670000,0.02557,0.331514,0.416167,0.416167,"chr036874.1",12620001,12720000
"NC_036874.1",12680000,0,0.297502,0.445681,0.445681,"chr036874.1",12630001,12730000
"NC_036874.1",12690000,0,0.296282,0.454922,0.454922,"chr036874.1",12640001,12740000
"NC_036874.1",12700000,0,0.2856,0.500623,0.500623,"chr036874.1",12650001,12750000
"NC_036874.1",12710000,0,0.198334,0.472319,0.472319,"chr036874.1",12660001,12760000
"NC_036874.1",12720000,0,0.0293758,0.408562,0.408562,"chr036874.1",12670001,12770000
"NC_036874.1",12730000,0,0,0.396266,0.396266,"chr036874.1",12680001,12780000
"NC_036874.1",12740000,0,0,0.380756,0.380756,"chr036874.1",12690001,12790000
"NC_036874.1",12750000,0,0,0.270045,0.270045,"chr036874.1",12700001,12800000
"NC_036874.1",12760000,0,0,0.285253,0.285253,"chr036874.1",12710001,12810000
"NC_036874.1",12770000,0,0,0.264696,0.264696,"chr036874.1",12720001,12820000
"NC_036874.1",12780000,0,0,0.235279,0.235279,"chr036874.1",12730001,12830000
"NC_036874.1",13190000,0.204301,0.0168563,0,0.204301,"chr036874.1",13140001,13240000
"NC_036874.1",13200000,0.220261,0.0179795,0,0.220261,"chr036874.1",13150001,13250000
"NC_036874.1",13210000,0.258496,0.0188024,0,0.258496,"chr036874.1",13160001,13260000
"NC_036874.1",13220000,0.248167,0.0110938,0,0.248167,"chr036874.1",13170001,13270000
"NC_036874.1",13230000,0.327279,0.00676512,0,0.327279,"chr036874.1",13180001,13280000
"NC_036874.1",13240000,0.319126,0,0,0.319126,"chr036874.1",13190001,13290000
"NC_036874.1",14620000,0.0112373,0,0.20593,0.20593,"chr036874.1",14570001,14670000
"NC_036874.1",14630000,0.0112373,0,0.20593,0.20593,"chr036874.1",14580001,14680000
"NC_036874.1",14640000,0.011142,0.00110501,0.207711,0.207711,"chr036874.1",14590001,14690000
"NC_036874.1",15040000,0.253482,0,0.000519436,0.253482,"chr036874.1",14990001,15090000
"NC_036874.1",15050000,0.308187,0,0.0109771,0.308187,"chr036874.1",15000001,15100000
"NC_036874.1",15060000,0.33154,0.0138842,0.0110098,0.33154,"chr036874.1",15010001,15110000
"NC_036874.1",15070000,0.322593,0.0273718,0.0208891,0.322593,"chr036874.1",15020001,15120000
"NC_036874.1",15080000,0.337067,0.0208468,0.0261614,0.337067,"chr036874.1",15030001,15130000
"NC_036874.1",15090000,0.312004,0.0228307,0.0247974,0.312004,"chr036874.1",15040001,15140000
"NC_036874.1",15100000,0.308356,0.023633,0.025055,0.308356,"chr036874.1",15050001,15150000
"NC_036874.1",15110000,0.288808,0.0245535,0.0175431,0.288808,"chr036874.1",15060001,15160000
"NC_036874.1",15120000,0.285003,0.026068,0.0179268,0.285003,"chr036874.1",15070001,15170000
"NC_036874.1",15130000,0.235606,0.0230157,0.0135359,0.235606,"chr036874.1",15080001,15180000
"NC_036874.1",15930000,0.0741928,0,0.210738,0.210738,"chr036874.1",15880001,15980000
"NC_036874.1",15940000,0.0717505,0,0.219459,0.219459,"chr036874.1",15890001,15990000
"NC_036874.1",15950000,0.071507,0,0.246504,0.246504,"chr036874.1",15900001,1.6e+07
"NC_036874.1",15960000,0.0673681,0,0.2517,0.2517,"chr036874.1",15910001,16010000
"NC_036874.1",15970000,0.0657755,0,0.241146,0.241146,"chr036874.1",15920001,16020000
"NC_036874.1",15980000,0.0668415,0,0.240357,0.240357,"chr036874.1",15930001,16030000
"NC_036874.1",17640000,0.0768229,0.0661854,0.225557,0.225557,"chr036874.1",17590001,17690000
"NC_036874.1",17650000,0.0839254,0.0706912,0.252233,0.252233,"chr036874.1",17600001,17700000
"NC_036874.1",17660000,0.0941695,0.0842471,0.358301,0.358301,"chr036874.1",17610001,17710000
"NC_036874.1",17670000,0.0706032,0.104364,0.312993,0.312993,"chr036874.1",17620001,17720000
"NC_036874.1",17680000,0.00125767,0.114867,0.205455,0.205455,"chr036874.1",17630001,17730000
"NC_036874.1",17690000,0.0049805,0.11505,0.210705,0.210705,"chr036874.1",17640001,17740000
"NC_036874.1",17700000,0,0.0575068,0.200123,0.200123,"chr036874.1",17650001,17750000
"NC_036874.1",20970000,0.0423678,0,0.206255,0.206255,"chr036874.1",20920001,21020000
"NC_036874.1",21120000,0.00389557,0,0.209685,0.209685,"chr036874.1",21070001,21170000
"NC_036874.1",21570000,0,0,0.30251,0.30251,"chr036874.1",21520001,21620000
"NC_036874.1",21580000,0,0,0.34056,0.34056,"chr036874.1",21530001,21630000
"NC_036874.1",21590000,0,0,0.397461,0.397461,"chr036874.1",21540001,21640000
"NC_036874.1",21600000,0,0,0.397461,0.397461,"chr036874.1",21550001,21650000
"NC_036874.1",21610000,0.00307465,0,0.38986,0.38986,"chr036874.1",21560001,21660000
"NC_036874.1",21620000,0.0732235,0.129092,0.30421,0.30421,"chr036874.1",21570001,21670000
"NC_036874.1",21630000,0.00682947,0.0239323,0.339378,0.339378,"chr036874.1",21580001,21680000
"NC_036875.1",210000,0.0218266,0.202758,0,0.202758,"chr036875.1",160001,260000
"NC_036875.1",220000,0.0468229,0.289651,0,0.289651,"chr036875.1",170001,270000
"NC_036875.1",230000,0.0339594,0.322252,0,0.322252,"chr036875.1",180001,280000
"NC_036875.1",240000,0.0221342,0.373884,0,0.373884,"chr036875.1",190001,290000
"NC_036875.1",250000,0.0322935,0.480635,0,0.480635,"chr036875.1",200001,3e+05
"NC_036875.1",260000,0.00539859,0.456962,0,0.456962,"chr036875.1",210001,310000
"NC_036875.1",270000,0,0.486726,0,0.486726,"chr036875.1",220001,320000
"NC_036875.1",280000,0,0.459217,0,0.459217,"chr036875.1",230001,330000
"NC_036875.1",290000,0,0.465187,0,0.465187,"chr036875.1",240001,340000
"NC_036875.1",3e+05,0,0.35998,0,0.35998,"chr036875.1",250001,350000
"NC_036875.1",310000,0,0.348942,0,0.348942,"chr036875.1",260001,360000
"NC_036875.1",320000,0,0.362859,0,0.362859,"chr036875.1",270001,370000
"NC_036875.1",330000,0,0.365936,0.0064501,0.365936,"chr036875.1",280001,380000
"NC_036875.1",340000,0,0.320565,0.00337045,0.320565,"chr036875.1",290001,390000
"NC_036875.1",350000,0,0.271298,0.00175571,0.271298,"chr036875.1",300001,4e+05
"NC_036875.1",360000,0,0.293841,0,0.293841,"chr036875.1",310001,410000
"NC_036875.1",370000,0,0.266971,0,0.266971,"chr036875.1",320001,420000
"NC_036875.1",380000,0,0.223877,0,0.223877,"chr036875.1",330001,430000
"NC_036875.1",390000,0,0.214314,0,0.214314,"chr036875.1",340001,440000
"NC_036875.1",4e+05,0,0.306844,0,0.306844,"chr036875.1",350001,450000
"NC_036875.1",410000,0,0.370098,0,0.370098,"chr036875.1",360001,460000
"NC_036875.1",420000,0,0.34312,0,0.34312,"chr036875.1",370001,470000
"NC_036875.1",430000,0,0.347394,0,0.347394,"chr036875.1",380001,480000
"NC_036875.1",440000,0,0.357952,0,0.357952,"chr036875.1",390001,490000
"NC_036875.1",450000,0,0.384137,0,0.384137,"chr036875.1",400001,5e+05
"NC_036875.1",460000,0,0.38426,0,0.38426,"chr036875.1",410001,510000
"NC_036875.1",470000,0,0.405071,0,0.405071,"chr036875.1",420001,520000
"NC_036875.1",480000,0,0.430393,0,0.430393,"chr036875.1",430001,530000
"NC_036875.1",490000,0,0.346355,0,0.346355,"chr036875.1",440001,540000
"NC_036875.1",5e+05,0,0.317699,0,0.317699,"chr036875.1",450001,550000
"NC_036875.1",510000,0,0.271592,0,0.271592,"chr036875.1",460001,560000
