"Name","NCBI","Length","CumLen","LG","LGlength"
"unplaced","NW_019953830.1",2134,2129174357,"LG40",653519791
"unplaced","NW_019953831.1",2133,2129176491,"LG40",653519791
"unplaced","NW_019953832.1",2133,2129178624,"LG40",653519791
"unplaced","NW_019953833.1",2130,2129180757,"LG40",653519791
"unplaced","NW_019953834.1",2129,2129182887,"LG40",653519791
"unplaced","NW_019953835.1",2128,2129185016,"LG40",653519791
"unplaced","NW_019953836.1",2127,2129187144,"LG40",653519791
"unplaced","NW_019953837.1",2125,2129189271,"LG40",653519791
"unplaced","NW_019953838.1",2125,2129191396,"LG40",653519791
"unplaced","NW_019953839.1",2124,2129193521,"LG40",653519791
"unplaced","NW_019953840.1",2122,2129195645,"LG40",653519791
"unplaced","NW_019953841.1",2122,2129197767,"LG40",653519791
"unplaced","NW_019953842.1",2121,2129199889,"LG40",653519791
"unplaced","NW_019953843.1",2121,2129202010,"LG40",653519791
"unplaced","NW_019953844.1",2121,2129204131,"LG40",653519791
"unplaced","NW_019953845.1",2120,2129206252,"LG40",653519791
"unplaced","NW_019953846.1",2120,2129208372,"LG40",653519791
"unplaced","NW_019953847.1",2119,2129210492,"LG40",653519791
"unplaced","NW_019953848.1",2118,2129212611,"LG40",653519791
"unplaced","NW_019953849.1",2118,2129214729,"LG40",653519791
"unplaced","NW_019953850.1",2117,2129216847,"LG40",653519791
"unplaced","NW_019953851.1",2116,2129218964,"LG40",653519791
"unplaced","NW_019953852.1",2116,2129221080,"LG40",653519791
"unplaced","NW_019953853.1",2114,2129223196,"LG40",653519791
"unplaced","NW_019953854.1",2113,2129225310,"LG40",653519791
"unplaced","NW_019953855.1",2113,2129227423,"LG40",653519791
"unplaced","NW_019953856.1",2112,2129229536,"LG40",653519791
"unplaced","NW_019953857.1",2112,2129231648,"LG40",653519791
"unplaced","NW_019953858.1",2111,2129233760,"LG40",653519791
"unplaced","NW_019953859.1",2110,2129235871,"LG40",653519791
"unplaced","NW_019953860.1",2110,2129237981,"LG40",653519791
"unplaced","NW_019953861.1",2109,2129240091,"LG40",653519791
"unplaced","NW_019953862.1",2108,2129242200,"LG40",653519791
"unplaced","NW_019953863.1",2108,2129244308,"LG40",653519791
"unplaced","NW_019953864.1",2106,2129246416,"LG40",653519791
"unplaced","NW_019953865.1",2106,2129248522,"LG40",653519791
"unplaced","NW_019953866.1",2106,2129250628,"LG40",653519791
"unplaced","NW_019953867.1",2105,2129252734,"LG40",653519791
"unplaced","NW_019953868.1",2105,2129254839,"LG40",653519791
"unplaced","NW_019953869.1",2105,2129256944,"LG40",653519791
"unplaced","NW_019953870.1",2104,2129259049,"LG40",653519791
"unplaced","NW_019953871.1",2103,2129261153,"LG40",653519791
"unplaced","NW_019953872.1",2103,2129263256,"LG40",653519791
"unplaced","NW_019953873.1",2103,2129265359,"LG40",653519791
"unplaced","NW_019953874.1",2103,2129267462,"LG40",653519791
"unplaced","NW_019953875.1",3535,2129269565,"LG40",653519791
"unplaced","NW_019953876.1",2102,2129273100,"LG40",653519791
"unplaced","NW_019953877.1",2102,2129275202,"LG40",653519791
"unplaced","NW_019953878.1",2101,2129277304,"LG40",653519791
"unplaced","NW_019953879.1",2101,2129279405,"LG40",653519791
"unplaced","NW_019953880.1",2096,2129281506,"LG40",653519791
"unplaced","NW_019953881.1",2095,2129283602,"LG40",653519791
"unplaced","NW_019953882.1",2095,2129285697,"LG40",653519791
"unplaced","NW_019953883.1",2095,2129287792,"LG40",653519791
"unplaced","NW_019953884.1",2092,2129289887,"LG40",653519791
"unplaced","NW_019953885.1",2092,2129291979,"LG40",653519791
"unplaced","NW_019953886.1",2090,2129294071,"LG40",653519791
"unplaced","NW_019953887.1",2090,2129296161,"LG40",653519791
"unplaced","NW_019953888.1",2090,2129298251,"LG40",653519791
"unplaced","NW_019953889.1",2089,2129300341,"LG40",653519791
"unplaced","NW_019953890.1",2089,2129302430,"LG40",653519791
"unplaced","NW_019953891.1",2089,2129304519,"LG40",653519791
"unplaced","NW_019953892.1",2088,2129306608,"LG40",653519791
"unplaced","NW_019953893.1",6130,2129308696,"LG40",653519791
"unplaced","NW_019953894.1",2086,2129314826,"LG40",653519791
"unplaced","NW_019953895.1",2083,2129316912,"LG40",653519791
"unplaced","NW_019953896.1",2081,2129318995,"LG40",653519791
"unplaced","NW_019953897.1",2081,2129321076,"LG40",653519791
"unplaced","NW_019953898.1",2080,2129323157,"LG40",653519791
"unplaced","NW_019953899.1",2080,2129325237,"LG40",653519791
"unplaced","NW_019953900.1",2080,2129327317,"LG40",653519791
"unplaced","NW_019953901.1",2079,2129329397,"LG40",653519791
"unplaced","NW_019953902.1",2079,2129331476,"LG40",653519791
"unplaced","NW_019953903.1",2078,2129333555,"LG40",653519791
"unplaced","NW_019953904.1",2074,2129335633,"LG40",653519791
"unplaced","NW_019953905.1",2073,2129337707,"LG40",653519791
"unplaced","NW_019953906.1",2072,2129339780,"LG40",653519791
"unplaced","NW_019953907.1",2071,2129341852,"LG40",653519791
"unplaced","NW_019953908.1",2071,2129343923,"LG40",653519791
"unplaced","NW_019953909.1",2070,2129345994,"LG40",653519791
"unplaced","NW_019953910.1",2070,2129348064,"LG40",653519791
"unplaced","NW_019953911.1",2070,2129350134,"LG40",653519791
"unplaced","NW_019953912.1",2069,2129352204,"LG40",653519791
"unplaced","NW_019953913.1",2068,2129354273,"LG40",653519791
"unplaced","NW_019953914.1",2067,2129356341,"LG40",653519791
"unplaced","NW_019953915.1",2067,2129358408,"LG40",653519791
"unplaced","NW_019953916.1",2066,2129360475,"LG40",653519791
"unplaced","NW_019953917.1",2066,2129362541,"LG40",653519791
"unplaced","NW_019953918.1",2066,2129364607,"LG40",653519791
"unplaced","NW_019953919.1",2065,2129366673,"LG40",653519791
"unplaced","NW_019953920.1",2065,2129368738,"LG40",653519791
"unplaced","NW_019953921.1",2064,2129370803,"LG40",653519791
"unplaced","NW_019953922.1",2063,2129372867,"LG40",653519791
"unplaced","NW_019953923.1",3467,2129374930,"LG40",653519791
"unplaced","NW_019953924.1",2060,2129378397,"LG40",653519791
"unplaced","NW_019953925.1",2059,2129380457,"LG40",653519791
"unplaced","NW_019953926.1",2058,2129382516,"LG40",653519791
"unplaced","NW_019953927.1",2057,2129384574,"LG40",653519791
"unplaced","NW_019953928.1",2057,2129386631,"LG40",653519791
"unplaced","NW_019953929.1",2056,2129388688,"LG40",653519791
"unplaced","NW_019953930.1",2056,2129390744,"LG40",653519791
"unplaced","NW_019953931.1",2056,2129392800,"LG40",653519791
"unplaced","NW_019953932.1",2055,2129394856,"LG40",653519791
"unplaced","NW_019953933.1",2055,2129396911,"LG40",653519791
"unplaced","NW_019953934.1",2054,2129398966,"LG40",653519791
"unplaced","NW_019953935.1",2054,2129401020,"LG40",653519791
"unplaced","NW_019953936.1",2053,2129403074,"LG40",653519791
"unplaced","NW_019953937.1",2053,2129405127,"LG40",653519791
"unplaced","NW_019953938.1",2052,2129407180,"LG40",653519791
"unplaced","NW_019953939.1",2052,2129409232,"LG40",653519791
"unplaced","NW_019953940.1",8355,2129411284,"LG40",653519791
"unplaced","NW_019953941.1",2049,2129419639,"LG40",653519791
"unplaced","NW_019953942.1",2048,2129421688,"LG40",653519791
"unplaced","NW_019953943.1",2048,2129423736,"LG40",653519791
"unplaced","NW_019953944.1",2046,2129425784,"LG40",653519791
"unplaced","NW_019953945.1",2045,2129427830,"LG40",653519791
"unplaced","NW_019953946.1",2045,2129429875,"LG40",653519791
"unplaced","NW_019953947.1",2042,2129431920,"LG40",653519791
"unplaced","NW_019953948.1",2042,2129433962,"LG40",653519791
"unplaced","NW_019953949.1",2041,2129436004,"LG40",653519791
"unplaced","NW_019953950.1",2039,2129438045,"LG40",653519791
"unplaced","NW_019953951.1",2038,2129440084,"LG40",653519791
"unplaced","NW_019953952.1",2038,2129442122,"LG40",653519791
"unplaced","NW_019953953.1",2037,2129444160,"LG40",653519791
"unplaced","NW_019953954.1",2036,2129446197,"LG40",653519791
"unplaced","NW_019953955.1",2034,2129448233,"LG40",653519791
"unplaced","NW_019953956.1",2034,2129450267,"LG40",653519791
"unplaced","NW_019953957.1",2033,2129452301,"LG40",653519791
"unplaced","NW_019953958.1",2032,2129454334,"LG40",653519791
"unplaced","NW_019953959.1",2032,2129456366,"LG40",653519791
"unplaced","NW_019953960.1",2032,2129458398,"LG40",653519791
"unplaced","NW_019953961.1",2031,2129460430,"LG40",653519791
"unplaced","NW_019953962.1",2030,2129462461,"LG40",653519791
"unplaced","NW_019953963.1",2029,2129464491,"LG40",653519791
"unplaced","NW_019953964.1",19031,2129466520,"LG40",653519791
"unplaced","NW_019953965.1",2025,2129485551,"LG40",653519791
"unplaced","NW_019953966.1",2024,2129487576,"LG40",653519791
"unplaced","NW_019953967.1",2023,2129489600,"LG40",653519791
"unplaced","NW_019953968.1",2023,2129491623,"LG40",653519791
"unplaced","NW_019953969.1",2022,2129493646,"LG40",653519791
"unplaced","NW_019953970.1",2018,2129495668,"LG40",653519791
"unplaced","NW_019953971.1",2018,2129497686,"LG40",653519791
"unplaced","NW_019953972.1",2018,2129499704,"LG40",653519791
"unplaced","NW_019953973.1",2018,2129501722,"LG40",653519791
"unplaced","NW_019953974.1",2018,2129503740,"LG40",653519791
"unplaced","NW_019953975.1",2017,2129505758,"LG40",653519791
"unplaced","NW_019953976.1",4458,2129507775,"LG40",653519791
"unplaced","NW_019953977.1",2016,2129512233,"LG40",653519791
"unplaced","NW_019953978.1",2016,2129514249,"LG40",653519791
"unplaced","NW_019953979.1",2016,2129516265,"LG40",653519791
"unplaced","NW_019953980.1",2015,2129518281,"LG40",653519791
"unplaced","NW_019953981.1",2015,2129520296,"LG40",653519791
"unplaced","NW_019953982.1",2015,2129522311,"LG40",653519791
"unplaced","NW_019953983.1",2015,2129524326,"LG40",653519791
"unplaced","NW_019953984.1",2014,2129526341,"LG40",653519791
"unplaced","NW_019953985.1",2013,2129528355,"LG40",653519791
"unplaced","NW_019953986.1",2012,2129530368,"LG40",653519791
"unplaced","NW_019953987.1",2012,2129532380,"LG40",653519791
"unplaced","NW_019953988.1",2012,2129534392,"LG40",653519791
"unplaced","NW_019953989.1",2011,2129536404,"LG40",653519791
"unplaced","NW_019953990.1",3815,2129538415,"LG40",653519791
"unplaced","NW_019953991.1",2009,2129542230,"LG40",653519791
"unplaced","NW_019953992.1",2008,2129544239,"LG40",653519791
"unplaced","NW_019953993.1",2008,2129546247,"LG40",653519791
"unplaced","NW_019953994.1",2007,2129548255,"LG40",653519791
"unplaced","NW_019953995.1",2006,2129550262,"LG40",653519791
"unplaced","NW_019953996.1",2006,2129552268,"LG40",653519791
"unplaced","NW_019953997.1",2006,2129554274,"LG40",653519791
"unplaced","NW_019953998.1",2005,2129556280,"LG40",653519791
"unplaced","NW_019953999.1",2004,2129558285,"LG40",653519791
"unplaced","NW_019954000.1",2004,2129560289,"LG40",653519791
"unplaced","NW_019954001.1",2002,2129562293,"LG40",653519791
"unplaced","NW_019954002.1",2001,2129564295,"LG40",653519791
"unplaced","NW_019954003.1",1999,2129566296,"LG40",653519791
"unplaced","NW_019954004.1",1999,2129568295,"LG40",653519791
"unplaced","NW_019954005.1",1997,2129570294,"LG40",653519791
"unplaced","NW_019954006.1",1997,2129572291,"LG40",653519791
"unplaced","NW_019954007.1",1997,2129574288,"LG40",653519791
"unplaced","NW_019954008.1",1995,2129576285,"LG40",653519791
"unplaced","NW_019954009.1",1994,2129578280,"LG40",653519791
"unplaced","NW_019954010.1",1994,2129580274,"LG40",653519791
"unplaced","NW_019954011.1",1993,2129582268,"LG40",653519791
"unplaced","NW_019954012.1",1993,2129584261,"LG40",653519791
"unplaced","NW_019954013.1",1992,2129586254,"LG40",653519791
"unplaced","NW_019954014.1",1991,2129588246,"LG40",653519791
"unplaced","NW_019954015.1",7227,2129590237,"LG40",653519791
"unplaced","NW_019954016.1",1991,2129597464,"LG40",653519791
"unplaced","NW_019954017.1",1990,2129599455,"LG40",653519791
"unplaced","NW_019954018.1",1990,2129601445,"LG40",653519791
"unplaced","NW_019954019.1",1989,2129603435,"LG40",653519791
"unplaced","NW_019954020.1",1989,2129605424,"LG40",653519791
"unplaced","NW_019954021.1",1988,2129607413,"LG40",653519791
"unplaced","NW_019954022.1",1988,2129609401,"LG40",653519791
"unplaced","NW_019954023.1",1985,2129611389,"LG40",653519791
"unplaced","NW_019954024.1",1985,2129613374,"LG40",653519791
"unplaced","NW_019954025.1",1985,2129615359,"LG40",653519791
"unplaced","NW_019954026.1",1985,2129617344,"LG40",653519791
"unplaced","NW_019954027.1",1983,2129619329,"LG40",653519791
"unplaced","NW_019954028.1",1982,2129621312,"LG40",653519791
"unplaced","NW_019954029.1",1982,2129623294,"LG40",653519791
"unplaced","NW_019954030.1",1980,2129625276,"LG40",653519791
"unplaced","NW_019954031.1",1978,2129627256,"LG40",653519791
"unplaced","NW_019954032.1",1978,2129629234,"LG40",653519791
"unplaced","NW_019954033.1",1978,2129631212,"LG40",653519791
"unplaced","NW_019954034.1",1977,2129633190,"LG40",653519791
"unplaced","NW_019954035.1",1976,2129635167,"LG40",653519791
"unplaced","NW_019954036.1",1976,2129637143,"LG40",653519791
"unplaced","NW_019954037.1",1976,2129639119,"LG40",653519791
"unplaced","NW_019954038.1",1975,2129641095,"LG40",653519791
"unplaced","NW_019954039.1",1975,2129643070,"LG40",653519791
"unplaced","NW_019954040.1",1975,2129645045,"LG40",653519791
"unplaced","NW_019954041.1",1974,2129647020,"LG40",653519791
"unplaced","NW_019954042.1",1973,2129648994,"LG40",653519791
"unplaced","NW_019954043.1",1973,2129650967,"LG40",653519791
"unplaced","NW_019954044.1",1971,2129652940,"LG40",653519791
"unplaced","NW_019954045.1",1971,2129654911,"LG40",653519791
"unplaced","NW_019954046.1",1970,2129656882,"LG40",653519791
"unplaced","NW_019954047.1",1970,2129658852,"LG40",653519791
"unplaced","NW_019954048.1",1969,2129660822,"LG40",653519791
"unplaced","NW_019954049.1",1969,2129662791,"LG40",653519791
"unplaced","NW_019954050.1",1969,2129664760,"LG40",653519791
"unplaced","NW_019954051.1",1968,2129666729,"LG40",653519791
"unplaced","NW_019954052.1",1968,2129668697,"LG40",653519791
"unplaced","NW_019954053.1",1968,2129670665,"LG40",653519791
"unplaced","NW_019954054.1",1968,2129672633,"LG40",653519791
"unplaced","NW_019954055.1",1968,2129674601,"LG40",653519791
"unplaced","NW_019954056.1",1966,2129676569,"LG40",653519791
"unplaced","NW_019954057.1",1965,2129678535,"LG40",653519791
"unplaced","NW_019954058.1",1965,2129680500,"LG40",653519791
"unplaced","NW_019954059.1",1965,2129682465,"LG40",653519791
"unplaced","NW_019954060.1",1965,2129684430,"LG40",653519791
"unplaced","NW_019954061.1",1965,2129686395,"LG40",653519791
"unplaced","NW_019954062.1",1964,2129688360,"LG40",653519791
"unplaced","NW_019954063.1",1963,2129690324,"LG40",653519791
"unplaced","NW_019954064.1",1963,2129692287,"LG40",653519791
"unplaced","NW_019954065.1",1963,2129694250,"LG40",653519791
"unplaced","NW_019954066.1",1962,2129696213,"LG40",653519791
"unplaced","NW_019954067.1",1962,2129698175,"LG40",653519791
"unplaced","NW_019954068.1",1962,2129700137,"LG40",653519791
"unplaced","NW_019954069.1",1960,2129702099,"LG40",653519791
"unplaced","NW_019954070.1",1959,2129704059,"LG40",653519791
"unplaced","NW_019954071.1",1958,2129706018,"LG40",653519791
"unplaced","NW_019954072.1",1957,2129707976,"LG40",653519791
"unplaced","NW_019954073.1",1956,2129709933,"LG40",653519791
"unplaced","NW_019954074.1",1956,2129711889,"LG40",653519791
"unplaced","NW_019954075.1",1956,2129713845,"LG40",653519791
"unplaced","NW_019954076.1",1956,2129715801,"LG40",653519791
"unplaced","NW_019954077.1",1955,2129717757,"LG40",653519791
"unplaced","NW_019954078.1",12384,2129719712,"LG40",653519791
"unplaced","NW_019954079.1",1955,2129732096,"LG40",653519791
"unplaced","NW_019954080.1",1954,2129734051,"LG40",653519791
"unplaced","NW_019954081.1",1954,2129736005,"LG40",653519791
"unplaced","NW_019954082.1",1954,2129737959,"LG40",653519791
"unplaced","NW_019954083.1",1954,2129739913,"LG40",653519791
"unplaced","NW_019954084.1",1954,2129741867,"LG40",653519791
"unplaced","NW_019954085.1",1952,2129743821,"LG40",653519791
"unplaced","NW_019954086.1",1951,2129745773,"LG40",653519791
"unplaced","NW_019954087.1",1950,2129747724,"LG40",653519791
"unplaced","NW_019954088.1",1950,2129749674,"LG40",653519791
"unplaced","NW_019954089.1",1950,2129751624,"LG40",653519791
"unplaced","NW_019954090.1",1950,2129753574,"LG40",653519791
"unplaced","NW_019954091.1",1950,2129755524,"LG40",653519791
"unplaced","NW_019954092.1",1950,2129757474,"LG40",653519791
"unplaced","NW_019954093.1",1949,2129759424,"LG40",653519791
"unplaced","NW_019954094.1",1949,2129761373,"LG40",653519791
"unplaced","NW_019954095.1",1948,2129763322,"LG40",653519791
"unplaced","NW_019954096.1",1948,2129765270,"LG40",653519791
"unplaced","NW_019954097.1",1948,2129767218,"LG40",653519791
"unplaced","NW_019954098.1",1947,2129769166,"LG40",653519791
"unplaced","NW_019954099.1",1947,2129771113,"LG40",653519791
"unplaced","NW_019954100.1",1947,2129773060,"LG40",653519791
"unplaced","NW_019954101.1",1946,2129775007,"LG40",653519791
"unplaced","NW_019954102.1",1946,2129776953,"LG40",653519791
"unplaced","NW_019954103.1",1946,2129778899,"LG40",653519791
"unplaced","NW_019954104.1",1944,2129780845,"LG40",653519791
"unplaced","NW_019954105.1",1944,2129782789,"LG40",653519791
"unplaced","NW_019954106.1",1943,2129784733,"LG40",653519791
"unplaced","NW_019954107.1",1942,2129786676,"LG40",653519791
"unplaced","NW_019954108.1",1942,2129788618,"LG40",653519791
"unplaced","NW_019954109.1",1942,2129790560,"LG40",653519791
"unplaced","NW_019954110.1",1942,2129792502,"LG40",653519791
"unplaced","NW_019954111.1",1942,2129794444,"LG40",653519791
"unplaced","NW_019954112.1",1942,2129796386,"LG40",653519791
"unplaced","NW_019954113.1",1941,2129798328,"LG40",653519791
"unplaced","NW_019954114.1",1940,2129800269,"LG40",653519791
"unplaced","NW_019954115.1",1940,2129802209,"LG40",653519791
"unplaced","NW_019954116.1",1939,2129804149,"LG40",653519791
"unplaced","NW_019954117.1",1939,2129806088,"LG40",653519791
"unplaced","NW_019954118.1",1939,2129808027,"LG40",653519791
"unplaced","NW_019954119.1",1939,2129809966,"LG40",653519791
"unplaced","NW_019954120.1",1939,2129811905,"LG40",653519791
"unplaced","NW_019954121.1",1938,2129813844,"LG40",653519791
"unplaced","NW_019954122.1",1938,2129815782,"LG40",653519791
"unplaced","NW_019954123.1",4877,2129817720,"LG40",653519791
"unplaced","NW_019954124.1",1937,2129822597,"LG40",653519791
"unplaced","NW_019954125.1",1936,2129824534,"LG40",653519791
"unplaced","NW_019954126.1",1935,2129826470,"LG40",653519791
"unplaced","NW_019954127.1",1934,2129828405,"LG40",653519791
"unplaced","NW_019954128.1",1934,2129830339,"LG40",653519791
"unplaced","NW_019954129.1",1933,2129832273,"LG40",653519791
"unplaced","NW_019954130.1",1932,2129834206,"LG40",653519791
"unplaced","NW_019954131.1",1932,2129836138,"LG40",653519791
